"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Macau SAR","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","109.0","80"
"Macau SAR","Total","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","108.4","3"
"Macau SAR","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","108.4","3"
"Macau SAR","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","108.5","3"
"Macau SAR","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","108.4","3"
"Macau SAR","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","108.4","3"
"Macau SAR","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","108.3","3"
"Macau SAR","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","108.3","80"
"Macau SAR","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","108.2","3"
"Macau SAR","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","107.5","3"
"Macau SAR","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","107.3","3"
"Macau SAR","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","107.9","3"
"Macau SAR","Total","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","107.7","3"
"Macau SAR","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","107.0","80"
"Macau SAR","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","106.9","3"
"Macau SAR","Total","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","106.9","3"
"Macau SAR","Total","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","106.9","3"
"Macau SAR","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","106.2","3"
"Macau SAR","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.9","3"
"Macau SAR","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.1","3"
"Macau SAR","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","106.0","80"
"Macau SAR","Total","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.7","3"
"Macau SAR","Total","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.2","3"
"Macau SAR","Total","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","103.3","3"
"Macau SAR","Total","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.2","3"
"Macau SAR","Total","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.4","3"
"Macau SAR","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","101.2","80"
"Macedonia","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","100.4","81"
"Macedonia","Total","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.3",""
"Macedonia","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.2",""
"Macedonia","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","99.2","3"
"Macedonia","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.9",""
"Macedonia","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","100.1","81"
"Macedonia","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.8",""
"Macedonia","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.8",""
"Macedonia","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.8",""
"Macedonia","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","99.8","81"
"Macedonia","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","99.7","3"
"Macedonia","Total","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.0",""
"Macedonia","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","98.0","3"
"Macedonia","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.0","3"
"Macedonia","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","99.2","81"
"Macedonia","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","98.8","81"
"Madagascar","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","101.1",""
"Madagascar","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.4","7"
"Madagascar","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","101.1",""
"Madagascar","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.5","7"
"Madagascar","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.6","7"
"Madagascar","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","101.1",""
"Madagascar","Total","1993","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","101.0",""
"Madagascar","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","101.1",""
"Madagascar","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","101.2",""
"Malawi","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","101.5",""
"Malawi","Total","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","103.5","12"
"Malawi","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","103.6","82"
"Malawi","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","103.7","82"
"Malawi","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","103.8","82"
"Malawi","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","103.9","82"
"Malawi","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","102.1",""
"Malawi","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","103.9","82"
"Malawi","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","104.1",""
"Malawi","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","102.6",""
"Malawi","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","103.5",""
"Malawi","Total","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.3","7"
"Malawi","Total","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.5",""
"Malawi","Total","1987","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","106.6",""
"Malawi","Total","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","116.5",""
"Malawi","Total","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","106.0",""
"Malawi","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","105.4",""
"Malaysia","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","96.8",""
"Malaysia","Total","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.4","7"
"Malaysia","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.4","7"
"Malaysia","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.4","7"
"Malaysia","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.4","7"
"Malaysia","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","96.4","83"
"Malaysia","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.4","7"
"Malaysia","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","96.6",""
"Malaysia","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","97.2","7"
"Malaysia","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","97.2","7"
"Malaysia","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","97.1","7"
"Malaysia","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.6","7"
"Malaysia","Total","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.8","7"
"Malaysia","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","96.8",""
"Malaysia","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.2","7"
"Malaysia","Total","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.5","7"
"Malaysia","Total","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.8","7"
"Malaysia","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","97.9",""
"Malaysia","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.4","7"
"Malaysia","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","97.1",""
"Malaysia","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","98.5",""
"Malaysia: Peninsular Malaysia","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.2",""
"Malaysia: Peninsular Malaysia","Total","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.2",""
"Malaysia: Peninsular Malaysia","Total","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.2",""
"Malaysia: Peninsular Malaysia","Total","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.3",""
"Malaysia: Peninsular Malaysia","Total","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.3",""
"Malaysia: Peninsular Malaysia","Total","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.3",""
"Maldives","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","95.0",""
"Maldives","Total","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.9","7"
"Maldives","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.9","7"
"Maldives","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.9","7"
"Maldives","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.9","7"
"Maldives","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","96.9",""
"Maldives","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","97.1","7"
"Maldives","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","94.8",""
"Maldives","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.8","7"
"Maldives","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.7","7"
"Maldives","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.6","7"
"Maldives","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.6","7"
"Maldives","Total","1995","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","96.4",""
"Maldives","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","94.8",""
"Maldives","Total","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.3","18"
"Maldives","Total","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.2","18"
"Maldives","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.1","18"
"Maldives","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","95.0",""
"Maldives","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.0","7"
"Maldives","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","95.0",""
"Maldives","Total","1985","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","92.6",""
"Maldives","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","92.9",""
"Mali","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","105.5",""
"Mali","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","105.5",""
"Mali","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","102.0","3"
"Mali","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","108.0","7"
"Mali","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","105.1",""
"Mali","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","104.4",""
"Mali","Total","1987","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","104.7","3"
"Mali","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","103.5",""
"Malta","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","101.3",""
"Malta","Total","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.8","3"
"Malta","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.8","3"
"Malta","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.8","3"
"Malta","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.0","3"
"Malta","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.6","3"
"Malta","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","101.8",""
"Malta","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.6","3"
"Malta","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.7","3"
"Malta","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.7","3"
"Malta","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.8","3"
"Malta","Total","1995","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","102.4","84"
"Malta","Total","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.9","3"
"Malta","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","101.9",""
"Malta","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.1","3"
"Malta","Total","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.2","3"
"Malta","Total","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.3","3"
"Malta","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.3","3"
"Malta","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.5","3"
"Malta","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","102.6",""
"Malta","Total","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","103.4","3"
"Malta","Total","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","103.4","3"
"Malta","Total","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","103.4","3"
"Malta","Total","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.9","3"
"Malta","Total","1985","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","103.4","85"
"Malta","Total","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","103.1","3"
"Malta","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","103.4",""
"Marshall Islands","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.3","7"
"Marshall Islands","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.2","7"
"Marshall Islands","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.3","7"
"Marshall Islands","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","95.3",""
"Marshall Islands","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.4","7"
"Marshall Islands","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.4","7"
"Marshall Islands","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.3","7"
"Marshall Islands","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.6","7"
"Marshall Islands","Total","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.6","7"
"Marshall Islands","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.1","7"
"Marshall Islands","Total","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.0","7"
"Marshall Islands","Total","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.9","7"
"Marshall Islands","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.8","7"
"Marshall Islands","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.7","7"
"Marshall Islands","Total","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.6","7"
"Marshall Islands","Total","1988","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","95.6",""
"Marshall Islands","Total","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.5","7"
"Marshall Islands","Total","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.9","7"
"Marshall Islands","Total","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.9","7"
"Marshall Islands","Total","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.8","7"
"Martinique","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","111.1",""
"Martinique","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","112.2","3"
"Martinique","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","112.0","3"
"Martinique","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","111.6","3"
"Martinique","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","111.3","3"
"Martinique","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","111.3",""
"Martinique","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","110.8","3"
"Martinique","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","110.9","3"
"Martinique","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","110.6","3"
"Martinique","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","110.2","3"
"Martinique","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","108.2",""
"Martinique","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","106.8","3"
"Martinique","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","106.8",""
"Martinique","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","106.6",""
"Mauritania","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","97.8",""
"Mauritania","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","105.4",""
"Mauritania","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","98.6",""
"Mauritania","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","99.4",""
"Mauritania","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.3","7"
"Mauritania","Total","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.4","7"
"Mauritania","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","99.8",""
"Mauritania","Total","1988","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","101.9","86"
"Mauritania","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","100.1",""
"Mauritius","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","101.4","87"
"Mauritius","Total","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.2","3"
"Mauritius","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.1","3"
"Mauritius","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.0","3"
"Mauritius","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.8","3"
"Mauritius","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","101.9","3"
"Mauritius","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.8","3"
"Mauritius","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","101.0","87"
"Mauritius","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.5","3"
"Mauritius","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.2","3"
"Mauritius","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.0","3"
"Mauritius","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","100.4","87"
"Mauritius","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","100.2",""
"Mauritius","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","100.2","87"
"Mauritius","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","100.7","87"
"Mauritius: Island of Mauritius","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.9","3"
"Mauritius: Island of Mauritius","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.7","3"
"Mauritius: Island of Mauritius","Total","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.6","3"
"Mauritius: Island of Mauritius","Total","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.7","3"
"Mauritius: Island of Mauritius","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","100.2",""
"Mexico","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","104.8",""
"Mexico","Total","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.7","2"
"Mexico","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.5","2"
"Mexico","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.4","2"
"Mexico","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.2","2"
"Mexico","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","104.8","3"
"Mexico","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.0","2"
"Mexico","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","102.6",""
"Mexico","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.9","2"
"Mexico","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.7","2"
"Mexico","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.4","2"
"Mexico","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.2","2"
"Mexico","Total","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.1","2"
"Mexico","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","102.3",""
"Mexico","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.9","2"
"Mexico","Total","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.8","2"
"Mexico","Total","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.8","2"
"Mexico","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.8","2"
"Mexico","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","103.7","3"
"Mexico","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.7","2"
"Mexico","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","101.7",""
"Mexico","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","101.2",""
"Monaco","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","106.0","3"
"Monaco","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","110.5","3"
"Mongolia","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","100.5",""
"Mongolia","Total","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.4","7"
"Mongolia","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.1","7"
