"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Denmark","Female","2005","UNESCO_UIS Database_Sep2007","Number","230059",""
"Denmark","Female","2004","UNESCO_UIS Database_Sep2007","Number","224118",""
"Denmark","Female","2003","UNESCO_UIS Database_Sep2007","Number","223759",""
"Denmark","Female","2002","UNESCO_UIS Database_Sep2007","Number","217468",""
"Denmark","Female","2001","UNESCO_UIS Database_Sep2007","Number","221236",""
"Denmark","Female","2000","UNESCO_UIS Database_Sep2007","Number","213346",""
"Denmark","Female","1999","UNESCO_UIS Database_Sep2007","Number","212566",""
"Denmark","Male","2005","UNESCO_UIS Database_Sep2007","Number","234893",""
"Denmark","Male","2004","UNESCO_UIS Database_Sep2007","Number","225632",""
"Denmark","Male","2003","UNESCO_UIS Database_Sep2007","Number","223104",""
"Denmark","Male","2002","UNESCO_UIS Database_Sep2007","Number","217049",""
"Denmark","Male","2001","UNESCO_UIS Database_Sep2007","Number","220287",""
"Denmark","Male","2000","UNESCO_UIS Database_Sep2007","Number","212803",""
"Denmark","Male","1999","UNESCO_UIS Database_Sep2007","Number","209833",""
"Djibouti","Female","2005","UNESCO_UIS Database_Sep2007","Number","11909",""
"Djibouti","Female","2004","UNESCO_UIS Database_Sep2007","Number","10728",""
"Djibouti","Female","2003","UNESCO_UIS Database_Sep2007","Number","9239","1"
"Djibouti","Female","2002","UNESCO_UIS Database_Sep2007","Number","7779",""
"Djibouti","Female","2001","UNESCO_UIS Database_Sep2007","Number","7158",""
"Djibouti","Female","2000","UNESCO_UIS Database_Sep2007","Number","6213",""
"Djibouti","Female","1999","UNESCO_UIS Database_Sep2007","Number","6447",""
"Djibouti","Male","2005","UNESCO_UIS Database_Sep2007","Number","18233",""
"Djibouti","Male","2004","UNESCO_UIS Database_Sep2007","Number","15821",""
"Djibouti","Male","2003","UNESCO_UIS Database_Sep2007","Number","14257",""
"Djibouti","Male","2002","UNESCO_UIS Database_Sep2007","Number","12737",""
"Djibouti","Male","2001","UNESCO_UIS Database_Sep2007","Number","11650",""
"Djibouti","Male","2000","UNESCO_UIS Database_Sep2007","Number","9599",""
"Djibouti","Male","1999","UNESCO_UIS Database_Sep2007","Number","9064",""
"Dominica","Female","2005","UNESCO_UIS Database_Sep2007","Number","3739",""
"Dominica","Female","2004","UNESCO_UIS Database_Sep2007","Number","3770",""
"Dominica","Female","2003","UNESCO_UIS Database_Sep2007","Number","3991",""
"Dominica","Female","2002","UNESCO_UIS Database_Sep2007","Number","3911",""
"Dominica","Female","2001","UNESCO_UIS Database_Sep2007","Number","3890",""
"Dominica","Female","2000","UNESCO_UIS Database_Sep2007","Number","3925",""
"Dominica","Female","1999","UNESCO_UIS Database_Sep2007","Number","4031",""
"Dominica","Male","2005","UNESCO_UIS Database_Sep2007","Number","3737",""
"Dominica","Male","2004","UNESCO_UIS Database_Sep2007","Number","3707",""
"Dominica","Male","2003","UNESCO_UIS Database_Sep2007","Number","3733",""
"Dominica","Male","2002","UNESCO_UIS Database_Sep2007","Number","3589",""
"Dominica","Male","2001","UNESCO_UIS Database_Sep2007","Number","3566",""
"Dominica","Male","2000","UNESCO_UIS Database_Sep2007","Number","3504",""
"Dominica","Male","1999","UNESCO_UIS Database_Sep2007","Number","3095",""
"Dominican Republic","Female","2005","UNESCO_UIS Database_Sep2007","Number","436088",""
"Dominican Republic","Female","2004","UNESCO_UIS Database_Sep2007","Number","424860",""
"Dominican Republic","Female","2003","UNESCO_UIS Database_Sep2007","Number","408818","1"
"Dominican Republic","Female","2002","UNESCO_UIS Database_Sep2007","Number","411750",""
"Dominican Republic","Female","2001","UNESCO_UIS Database_Sep2007","Number","408830","1"
"Dominican Republic","Female","2000","UNESCO_UIS Database_Sep2007","Number","357847",""
"Dominican Republic","Female","1999","UNESCO_UIS Database_Sep2007","Number","335883",""
"Dominican Republic","Male","2005","UNESCO_UIS Database_Sep2007","Number","372264",""
"Dominican Republic","Male","2004","UNESCO_UIS Database_Sep2007","Number","357830",""
"Dominican Republic","Male","2003","UNESCO_UIS Database_Sep2007","Number","343278",""
"Dominican Republic","Male","2002","UNESCO_UIS Database_Sep2007","Number","346040",""
"Dominican Republic","Male","2001","UNESCO_UIS Database_Sep2007","Number","343658",""
"Dominican Republic","Male","2000","UNESCO_UIS Database_Sep2007","Number","295711",""
"Dominican Republic","Male","1999","UNESCO_UIS Database_Sep2007","Number","274636",""
"Ecuador","Female","2005","UNESCO_UIS Database_Sep2007","Number","492271","1"
"Ecuador","Female","2004","UNESCO_UIS Database_Sep2007","Number","490836",""
"Ecuador","Female","2003","UNESCO_UIS Database_Sep2007","Number","482792",""
"Ecuador","Female","2002","UNESCO_UIS Database_Sep2007","Number","477266",""
"Ecuador","Female","2001","UNESCO_UIS Database_Sep2007","Number","465685",""
"Ecuador","Female","2000","UNESCO_UIS Database_Sep2007","Number","455413",""
"Ecuador","Female","1999","UNESCO_UIS Database_Sep2007","Number","450970",""
"Ecuador","Male","2005","UNESCO_UIS Database_Sep2007","Number","507442",""
"Ecuador","Male","2004","UNESCO_UIS Database_Sep2007","Number","505699",""
"Ecuador","Male","2003","UNESCO_UIS Database_Sep2007","Number","489985",""
"Ecuador","Male","2002","UNESCO_UIS Database_Sep2007","Number","489096",""
"Ecuador","Male","2001","UNESCO_UIS Database_Sep2007","Number","470721",""
"Ecuador","Male","2000","UNESCO_UIS Database_Sep2007","Number","461832",""
"Ecuador","Male","1999","UNESCO_UIS Database_Sep2007","Number","452599",""
"Egypt","Female","2005","UNESCO_UIS Database_Sep2007","Number","3847158",""
"Egypt","Female","2004","UNESCO_UIS Database_Sep2007","Number","3947348","1"
"Egypt","Female","2003","UNESCO_UIS Database_Sep2007","Number","3965401","1"
"Egypt","Female","2002","UNESCO_UIS Database_Sep2007","Number","3936410","1"
"Egypt","Female","2001","UNESCO_UIS Database_Sep2007","Number","3934216","1"
"Egypt","Female","2000","UNESCO_UIS Database_Sep2007","Number","3777480","1"
"Egypt","Female","1999","UNESCO_UIS Database_Sep2007","Number","3585835","1"
"Egypt","Male","2005","UNESCO_UIS Database_Sep2007","Number","4330162",""
"Egypt","Male","2004","UNESCO_UIS Database_Sep2007","Number","4382474",""
"Egypt","Male","2003","UNESCO_UIS Database_Sep2007","Number","4418664",""
"Egypt","Male","2002","UNESCO_UIS Database_Sep2007","Number","4423906",""
"Egypt","Male","2001","UNESCO_UIS Database_Sep2007","Number","4389381",""
"Egypt","Male","2000","UNESCO_UIS Database_Sep2007","Number","4250690",""
"Egypt","Male","1999","UNESCO_UIS Database_Sep2007","Number","4085196",""
"El Salvador","Female","2005","UNESCO_UIS Database_Sep2007","Number","262054",""
"El Salvador","Female","2004","UNESCO_UIS Database_Sep2007","Number","259562",""
"El Salvador","Female","2003","UNESCO_UIS Database_Sep2007","Number","243634",""
"El Salvador","Female","2002","UNESCO_UIS Database_Sep2007","Number","228566",""
"El Salvador","Female","2001","UNESCO_UIS Database_Sep2007","Number","215660",""
"El Salvador","Female","2000","UNESCO_UIS Database_Sep2007","Number","207035",""
"El Salvador","Female","1999","UNESCO_UIS Database_Sep2007","Number","198091",""
"El Salvador","Male","2005","UNESCO_UIS Database_Sep2007","Number","262148",""
"El Salvador","Male","2004","UNESCO_UIS Database_Sep2007","Number","260770",""
"El Salvador","Male","2003","UNESCO_UIS Database_Sep2007","Number","244881",""
"El Salvador","Male","2002","UNESCO_UIS Database_Sep2007","Number","232649",""
"El Salvador","Male","2001","UNESCO_UIS Database_Sep2007","Number","219911",""
"El Salvador","Male","2000","UNESCO_UIS Database_Sep2007","Number","213924",""
"El Salvador","Male","1999","UNESCO_UIS Database_Sep2007","Number","207907",""
"Equatorial Guinea","Female","2002","UNESCO_UIS Database_Sep2007","Number","7710","1"
"Equatorial Guinea","Female","2000","UNESCO_UIS Database_Sep2007","Number","7770","1"
"Equatorial Guinea","Female","1999","UNESCO_UIS Database_Sep2007","Number","5413",""
"Equatorial Guinea","Male","2002","UNESCO_UIS Database_Sep2007","Number","13463",""
"Equatorial Guinea","Male","2000","UNESCO_UIS Database_Sep2007","Number","12909",""
"Equatorial Guinea","Male","1999","UNESCO_UIS Database_Sep2007","Number","14643",""
"Eritrea","Female","2005","UNESCO_UIS Database_Sep2007","Number","80712",""
"Eritrea","Female","2004","UNESCO_UIS Database_Sep2007","Number","70175",""
"Eritrea","Female","2003","UNESCO_UIS Database_Sep2007","Number","63293",""
"Eritrea","Female","2002","UNESCO_UIS Database_Sep2007","Number","60071",""
"Eritrea","Female","2001","UNESCO_UIS Database_Sep2007","Number","59059",""
"Eritrea","Female","2000","UNESCO_UIS Database_Sep2007","Number","55626",""
"Eritrea","Female","1999","UNESCO_UIS Database_Sep2007","Number","47183",""
"Eritrea","Male","2005","UNESCO_UIS Database_Sep2007","Number","136232",""
"Eritrea","Male","2004","UNESCO_UIS Database_Sep2007","Number","123949",""
"Eritrea","Male","2003","UNESCO_UIS Database_Sep2007","Number","97980",""
"Eritrea","Male","2002","UNESCO_UIS Database_Sep2007","Number","92652",""
"Eritrea","Male","2001","UNESCO_UIS Database_Sep2007","Number","83065",""
"Eritrea","Male","2000","UNESCO_UIS Database_Sep2007","Number","79583",""
"Eritrea","Male","1999","UNESCO_UIS Database_Sep2007","Number","68210",""
"Estonia","Female","2005","UNESCO_UIS Database_Sep2007","Number","61168",""
"Estonia","Female","2004","UNESCO_UIS Database_Sep2007","Number","61403",""
"Estonia","Female","2003","UNESCO_UIS Database_Sep2007","Number","61196",""
"Estonia","Female","2002","UNESCO_UIS Database_Sep2007","Number","60903",""
"Estonia","Female","2001","UNESCO_UIS Database_Sep2007","Number","58931",""
"Estonia","Female","2000","UNESCO_UIS Database_Sep2007","Number","58096",""
"Estonia","Female","1999","UNESCO_UIS Database_Sep2007","Number","58035",""
"Estonia","Male","2005","UNESCO_UIS Database_Sep2007","Number","63325",""
"Estonia","Male","2004","UNESCO_UIS Database_Sep2007","Number","62979",""
"Estonia","Male","2003","UNESCO_UIS Database_Sep2007","Number","61878",""
"Estonia","Male","2002","UNESCO_UIS Database_Sep2007","Number","62366",""
"Estonia","Male","2001","UNESCO_UIS Database_Sep2007","Number","60049",""
"Estonia","Male","2000","UNESCO_UIS Database_Sep2007","Number","58369",""
"Estonia","Male","1999","UNESCO_UIS Database_Sep2007","Number","57850",""
"Ethiopia","Female","2005","UNESCO_UIS Database_Sep2007","Number","1757263",""
"Ethiopia","Female","2004","UNESCO_UIS Database_Sep2007","Number","1484738",""
"Ethiopia","Female","2003","UNESCO_UIS Database_Sep2007","Number","1281435",""
"Ethiopia","Female","2002","UNESCO_UIS Database_Sep2007","Number","1176459",""
"Ethiopia","Female","2001","UNESCO_UIS Database_Sep2007","Number","1021496",""
"Ethiopia","Female","2000","UNESCO_UIS Database_Sep2007","Number","821634",""
"Ethiopia","Female","1999","UNESCO_UIS Database_Sep2007","Number","710235",""
"Ethiopia","Male","2005","UNESCO_UIS Database_Sep2007","Number","2731644",""
"Ethiopia","Male","2004","UNESCO_UIS Database_Sep2007","Number","2435729",""
"Ethiopia","Male","2003","UNESCO_UIS Database_Sep2007","Number","2182151",""
"Ethiopia","Male","2002","UNESCO_UIS Database_Sep2007","Number","1956898",""
"Ethiopia","Male","2001","UNESCO_UIS Database_Sep2007","Number","1671385",""
"Ethiopia","Male","2000","UNESCO_UIS Database_Sep2007","Number","1345961",""
"Ethiopia","Male","1999","UNESCO_UIS Database_Sep2007","Number","1149171",""
"Federated States of Micronesia","Female","2005","UNESCO_UIS Database_Sep2007","Number","6724",""
"Federated States of Micronesia","Female","2004","UNESCO_UIS Database_Sep2007","Number","6588",""
"Federated States of Micronesia","Male","2005","UNESCO_UIS Database_Sep2007","Number","6910",""
"Federated States of Micronesia","Male","2004","UNESCO_UIS Database_Sep2007","Number","6918",""
"Fiji","Female","2005","UNESCO_UIS Database_Sep2007","Number","51007","1"
"Fiji","Female","2004","UNESCO_UIS Database_Sep2007","Number","51145",""
"Fiji","Female","2003","UNESCO_UIS Database_Sep2007","Number","49866",""
"Fiji","Female","2002","UNESCO_UIS Database_Sep2007","Number","49280",""
"Fiji","Female","2001","UNESCO_UIS Database_Sep2007","Number","48476",""
"Fiji","Female","2000","UNESCO_UIS Database_Sep2007","Number","49633",""
"Fiji","Female","1999","UNESCO_UIS Database_Sep2007","Number","50290",""
"Fiji","Male","2005","UNESCO_UIS Database_Sep2007","Number","50734",""
"Fiji","Male","2004","UNESCO_UIS Database_Sep2007","Number","50878",""
"Fiji","Male","2003","UNESCO_UIS Database_Sep2007","Number","49344",""
"Fiji","Male","2002","UNESCO_UIS Database_Sep2007","Number","48416",""
"Fiji","Male","2001","UNESCO_UIS Database_Sep2007","Number","47955",""
"Fiji","Male","2000","UNESCO_UIS Database_Sep2007","Number","48207",""
"Fiji","Male","1999","UNESCO_UIS Database_Sep2007","Number","48000",""
"Finland","Female","2005","UNESCO_UIS Database_Sep2007","Number","215363",""
"Finland","Female","2004","UNESCO_UIS Database_Sep2007","Number","213173",""
"Finland","Female","2003","UNESCO_UIS Database_Sep2007","Number","255526",""
"Finland","Female","2002","UNESCO_UIS Database_Sep2007","Number","254088",""
"Finland","Female","2001","UNESCO_UIS Database_Sep2007","Number","253505",""
"Finland","Female","2000","UNESCO_UIS Database_Sep2007","Number","250613",""
"Finland","Female","1999","UNESCO_UIS Database_Sep2007","Number","244825",""
"Finland","Male","2005","UNESCO_UIS Database_Sep2007","Number","215233",""
"Finland","Male","2004","UNESCO_UIS Database_Sep2007","Number","212793",""
"Finland","Male","2003","UNESCO_UIS Database_Sep2007","Number","241308",""
"Finland","Male","2002","UNESCO_UIS Database_Sep2007","Number","238669",""
"Finland","Male","2001","UNESCO_UIS Database_Sep2007","Number","239682",""
"Finland","Male","2000","UNESCO_UIS Database_Sep2007","Number","239841",""
"Finland","Male","1999","UNESCO_UIS Database_Sep2007","Number","235057",""
"France","Female","2005","UNESCO_UIS Database_Sep2007","Number","2955069",""
"France","Female","2004","UNESCO_UIS Database_Sep2007","Number","2855175",""
"France","Female","2003","UNESCO_UIS Database_Sep2007","Number","2877806",""
"France","Female","2002","UNESCO_UIS Database_Sep2007","Number","2868473",""
"France","Female","2001","UNESCO_UIS Database_Sep2007","Number","2879761",""
"France","Female","2000","UNESCO_UIS Database_Sep2007","Number","2900840",""
"France","Female","1999","UNESCO_UIS Database_Sep2007","Number","2910520",""
"France","Male","2005","UNESCO_UIS Database_Sep2007","Number","3081123",""
"France","Male","2004","UNESCO_UIS Database_Sep2007","Number","2971673",""
"France","Male","2003","UNESCO_UIS Database_Sep2007","Number","2981321",""
"France","Male","2002","UNESCO_UIS Database_Sep2007","Number","2983057",""
"France","Male","2001","UNESCO_UIS Database_Sep2007","Number","2996286",""
"France","Male","2000","UNESCO_UIS Database_Sep2007","Number","3027905",""
"France","Male","1999","UNESCO_UIS Database_Sep2007","Number","3044975",""
"Gabon","Female","2000","UNESCO_UIS Database_Sep2007","Number","41501","1"
"Gabon","Female","1999","UNESCO_UIS Database_Sep2007","Number","40097",""
"Gabon","Male","2000","UNESCO_UIS Database_Sep2007","Number","48071",""
"Gabon","Male","1999","UNESCO_UIS Database_Sep2007","Number","46446",""
"Gambia The","Female","2004","UNESCO_UIS Database_Sep2007","Number","38199",""
"Gambia The","Female","2003","UNESCO_UIS Database_Sep2007","Number","33600","1"
"Gambia The","Female","2002","UNESCO_UIS Database_Sep2007","Number","32305","1"
"Gambia The","Female","2001","UNESCO_UIS Database_Sep2007","Number","23485",""
"Gambia The","Female","2000","UNESCO_UIS Database_Sep2007","Number","21611",""
"Gambia The","Female","1999","UNESCO_UIS Database_Sep2007","Number","19803",""
"Gambia The","Male","2004","UNESCO_UIS Database_Sep2007","Number","46569",""
"Gambia The","Male","2003","UNESCO_UIS Database_Sep2007","Number","40540",""
"Gambia The","Male","2002","UNESCO_UIS Database_Sep2007","Number","43034",""
"Gambia The","Male","2001","UNESCO_UIS Database_Sep2007","Number","33270",""
"Gambia The","Male","2000","UNESCO_UIS Database_Sep2007","Number","31740",""
"Gambia The","Male","1999","UNESCO_UIS Database_Sep2007","Number","30548",""
"Georgia","Female","2005","UNESCO_UIS Database_Sep2007","Number","155167",""
"Georgia","Female","2004","UNESCO_UIS Database_Sep2007","Number","155763",""
"Georgia","Female","2003","UNESCO_UIS Database_Sep2007","Number","220130",""
"Georgia","Female","2002","UNESCO_UIS Database_Sep2007","Number","219307",""
"Georgia","Female","2001","UNESCO_UIS Database_Sep2007","Number","218576",""
"Georgia","Female","2000","UNESCO_UIS Database_Sep2007","Number","215273",""
"Georgia","Female","1999","UNESCO_UIS Database_Sep2007","Number","214352",""
"Georgia","Male","2005","UNESCO_UIS Database_Sep2007","Number","160261",""
"Georgia","Male","2004","UNESCO_UIS Database_Sep2007","Number","164003",""
"Georgia","Male","2003","UNESCO_UIS Database_Sep2007","Number","230215",""
"Georgia","Male","2002","UNESCO_UIS Database_Sep2007","Number","228074",""
"Georgia","Male","2001","UNESCO_UIS Database_Sep2007","Number","226398",""
"Georgia","Male","2000","UNESCO_UIS Database_Sep2007","Number","225876",""
"Georgia","Male","1999","UNESCO_UIS Database_Sep2007","Number","225919",""
"Germany","Female","2005","UNESCO_UIS Database_Sep2007","Number","3984597",""
"Germany","Female","2004","UNESCO_UIS Database_Sep2007","Number","4043861",""
"Germany","Female","2003","UNESCO_UIS Database_Sep2007","Number","4075865",""
"Germany","Female","2002","UNESCO_UIS Database_Sep2007","Number","4092629",""
"Germany","Female","2001","UNESCO_UIS Database_Sep2007","Number","4056663",""
"Germany","Female","2000","UNESCO_UIS Database_Sep2007","Number","4016835",""
"Germany","Female","1999","UNESCO_UIS Database_Sep2007","Number","3948598",""
"Germany","Male","2005","UNESCO_UIS Database_Sep2007","Number","4283039",""
"Germany","Male","2004","UNESCO_UIS Database_Sep2007","Number","4338069",""
"Germany","Male","2003","UNESCO_UIS Database_Sep2007","Number","4370694",""
"Germany","Male","2002","UNESCO_UIS Database_Sep2007","Number","4372521",""
"Germany","Male","2001","UNESCO_UIS Database_Sep2007","Number","4330862",""
"Germany","Male","2000","UNESCO_UIS Database_Sep2007","Number","4290442",""
"Germany","Male","1999","UNESCO_UIS Database_Sep2007","Number","4236548",""
"Ghana","Female","2005","UNESCO_UIS Database_Sep2007","Number","607980","1"
"Ghana","Female","2004","UNESCO_UIS Database_Sep2007","Number","568279",""
"Ghana","Female","2003","UNESCO_UIS Database_Sep2007","Number","527365","1"
"Ghana","Female","2002","UNESCO_UIS Database_Sep2007","Number","497045","1"
"Ghana","Female","2001","UNESCO_UIS Database_Sep2007","Number","460011",""
"Ghana","Female","2000","UNESCO_UIS Database_Sep2007","Number","464860",""
"Ghana","Female","1999","UNESCO_UIS Database_Sep2007","Number","446898",""
"Ghana","Male","2005","UNESCO_UIS Database_Sep2007","Number","742430",""
"Ghana","Male","2004","UNESCO_UIS Database_Sep2007","Number","708391",""
"Ghana","Male","2003","UNESCO_UIS Database_Sep2007","Number","643399",""
"Ghana","Male","2002","UNESCO_UIS Database_Sep2007","Number","610202",""
"Ghana","Male","2001","UNESCO_UIS Database_Sep2007","Number","569247",""
"Ghana","Male","2000","UNESCO_UIS Database_Sep2007","Number","591756",""
"Ghana","Male","1999","UNESCO_UIS Database_Sep2007","Number","577237",""
"Gibraltar","Female","2001","UNESCO_UIS Database_Sep2007","Number","761",""
"Gibraltar","Female","2000","UNESCO_UIS Database_Sep2007","Number","708",""
"Gibraltar","Female","1999","UNESCO_UIS Database_Sep2007","Number","650",""
"Gibraltar","Male","2001","UNESCO_UIS Database_Sep2007","Number","789",""
"Gibraltar","Male","2000","UNESCO_UIS Database_Sep2007","Number","763",""
"Gibraltar","Male","1999","UNESCO_UIS Database_Sep2007","Number","720",""
"Greece","Female","2005","UNESCO_UIS Database_Sep2007","Number","341452",""
"Greece","Female","2004","UNESCO_UIS Database_Sep2007","Number","335888",""
"Greece","Female","2003","UNESCO_UIS Database_Sep2007","Number","346406",""
"Greece","Female","2001","UNESCO_UIS Database_Sep2007","Number","365144",""
"Greece","Female","2000","UNESCO_UIS Database_Sep2007","Number","364800",""
"Greece","Female","1999","UNESCO_UIS Database_Sep2007","Number","377222",""
"Greece","Male","2005","UNESCO_UIS Database_Sep2007","Number","374085",""
"Greece","Male","2004","UNESCO_UIS Database_Sep2007","Number","359950",""
"Greece","Male","2003","UNESCO_UIS Database_Sep2007","Number","367444",""
"Greece","Male","2001","UNESCO_UIS Database_Sep2007","Number","378318",""
"Greece","Male","2000","UNESCO_UIS Database_Sep2007","Number","373944",""
"Greece","Male","1999","UNESCO_UIS Database_Sep2007","Number","393661",""
"Grenada","Female","2005","UNESCO_UIS Database_Sep2007","Number","6845","4"
"Grenada","Female","2004","UNESCO_UIS Database_Sep2007","Number","7027",""
"Grenada","Female","2003","UNESCO_UIS Database_Sep2007","Number","7273",""
"Grenada","Female","2002","UNESCO_UIS Database_Sep2007","Number","7649",""
"Grenada","Male","2005","UNESCO_UIS Database_Sep2007","Number","6830",""
"Grenada","Male","2004","UNESCO_UIS Database_Sep2007","Number","6633",""
"Grenada","Male","2003","UNESCO_UIS Database_Sep2007","Number","7587",""
"Grenada","Male","2002","UNESCO_UIS Database_Sep2007","Number","6818",""
"Guatemala","Female","2005","UNESCO_UIS Database_Sep2007","Number","358880",""
"Guatemala","Female","2004","UNESCO_UIS Database_Sep2007","Number","331009",""
"Guatemala","Female","2003","UNESCO_UIS Database_Sep2007","Number","308608","1"
"Guatemala","Female","2002","UNESCO_UIS Database_Sep2007","Number","286206",""
"Guatemala","Female","2001","UNESCO_UIS Database_Sep2007","Number","258239",""
"Guatemala","Female","2000","UNESCO_UIS Database_Sep2007","Number","236082",""
"Guatemala","Female","1999","UNESCO_UIS Database_Sep2007","Number","197825",""
"Guatemala","Male","2005","UNESCO_UIS Database_Sep2007","Number","395616",""
"Guatemala","Male","2004","UNESCO_UIS Database_Sep2007","Number","367552",""
"Guatemala","Male","2003","UNESCO_UIS Database_Sep2007","Number","344884",""
"Guatemala","Male","2002","UNESCO_UIS Database_Sep2007","Number","322214",""
"Guatemala","Male","2001","UNESCO_UIS Database_Sep2007","Number","289674",""
"Guatemala","Male","2000","UNESCO_UIS Database_Sep2007","Number","267802",""
"Guatemala","Male","1999","UNESCO_UIS Database_Sep2007","Number","237087",""
"Guinea","Female","2005","UNESCO_UIS Database_Sep2007","Number","141379","1"
"Guinea","Female","2004","UNESCO_UIS Database_Sep2007","Number","109171",""
"Guinea","Female","2003","UNESCO_UIS Database_Sep2007","Number","96309","1"
"Guinea","Female","2002","UNESCO_UIS Database_Sep2007","Number","81224","1"
"Guinea","Female","2001","UNESCO_UIS Database_Sep2007","Number","67627","1"
"Guinea","Female","2000","UNESCO_UIS Database_Sep2007","Number","54179","1"
"Guinea","Female","1999","UNESCO_UIS Database_Sep2007","Number","44736","1"
"Guinea","Male","2005","UNESCO_UIS Database_Sep2007","Number","282100",""
"Guinea","Male","2004","UNESCO_UIS Database_Sep2007","Number","239609",""
"Guinea","Male","2003","UNESCO_UIS Database_Sep2007","Number","214173",""
"Guinea","Male","2002","UNESCO_UIS Database_Sep2007","Number","197949",""
"Guinea","Male","2001","UNESCO_UIS Database_Sep2007","Number","172940",""
"Guinea","Male","2000","UNESCO_UIS Database_Sep2007","Number","148908",""
"Guinea","Male","1999","UNESCO_UIS Database_Sep2007","Number","127198",""
"Guinea-Bissau","Female","2001","UNESCO_UIS Database_Sep2007","Number","9410","1"
"Guinea-Bissau","Female","2000","UNESCO_UIS Database_Sep2007","Number","9121",""
"Guinea-Bissau","Male","2001","UNESCO_UIS Database_Sep2007","Number","17133",""
"Guinea-Bissau","Male","2000","UNESCO_UIS Database_Sep2007","Number","16615",""
"Guyana","Female","2005","UNESCO_UIS Database_Sep2007","Number","35298",""
"Guyana","Female","2004","UNESCO_UIS Database_Sep2007","Number","35031","1"
"Guyana","Female","2002","UNESCO_UIS Database_Sep2007","Number","34803","1"
"Guyana","Female","2001","UNESCO_UIS Database_Sep2007","Number","36235",""
"Guyana","Female","2000","UNESCO_UIS Database_Sep2007","Number","34781","1"
"Guyana","Female","1999","UNESCO_UIS Database_Sep2007","Number","33157",""
"Guyana","Male","2005","UNESCO_UIS Database_Sep2007","Number","35317",""
"Guyana","Male","2004","UNESCO_UIS Database_Sep2007","Number","33948",""
"Guyana","Male","2002","UNESCO_UIS Database_Sep2007","Number","34456",""
"Guyana","Male","2001","UNESCO_UIS Database_Sep2007","Number","35793",""
"Guyana","Male","2000","UNESCO_UIS Database_Sep2007","Number","34808",""
"Guyana","Male","1999","UNESCO_UIS Database_Sep2007","Number","33338",""
"Honduras","Female","2005","UNESCO_UIS Database_Sep2007","Number","308511","1"
"Honduras","Female","2004","UNESCO_UIS Database_Sep2007","Number","302710",""
"Honduras","Male","2005","UNESCO_UIS Database_Sep2007","Number","257024",""
"Honduras","Male","2004","UNESCO_UIS Database_Sep2007","Number","252100",""
"Hong Kong SAR","Female","2005","UNESCO_UIS Database_Sep2007","Number","243873",""
"Hong Kong SAR","Female","2004","UNESCO_UIS Database_Sep2007","Number","240955",""
"Hong Kong SAR","Female","2003","UNESCO_UIS Database_Sep2007","Number","237755",""
"Hong Kong SAR","Female","2002","UNESCO_UIS Database_Sep2007","Number","237013",""
"Hong Kong SAR","Female","2001","UNESCO_UIS Database_Sep2007","Number","237489",""
"Hong Kong SAR","Male","2005","UNESCO_UIS Database_Sep2007","Number","254481",""
"Hong Kong SAR","Male","2004","UNESCO_UIS Database_Sep2007","Number","251824",""
"Hong Kong SAR","Male","2003","UNESCO_UIS Database_Sep2007","Number","249463",""
"Hong Kong SAR","Male","2002","UNESCO_UIS Database_Sep2007","Number","251524",""
"Hong Kong SAR","Male","2001","UNESCO_UIS Database_Sep2007","Number","252550",""
"Hungary","Female","2005","UNESCO_UIS Database_Sep2007","Number","467612",""
"Hungary","Female","2004","UNESCO_UIS Database_Sep2007","Number","469288",""
"Hungary","Female","2003","UNESCO_UIS Database_Sep2007","Number","504479",""
"Hungary","Female","2002","UNESCO_UIS Database_Sep2007","Number","497765",""
"Hungary","Female","2001","UNESCO_UIS Database_Sep2007","Number","494714",""
"Hungary","Female","2000","UNESCO_UIS Database_Sep2007","Number","492017",""
"Hungary","Female","1999","UNESCO_UIS Database_Sep2007","Number","496030",""
"Hungary","Male","2005","UNESCO_UIS Database_Sep2007","Number","492603",""
"Hungary","Male","2004","UNESCO_UIS Database_Sep2007","Number","493954",""
"Hungary","Male","2003","UNESCO_UIS Database_Sep2007","Number","525500",""
"Hungary","Male","2002","UNESCO_UIS Database_Sep2007","Number","515706",""
"Hungary","Male","2001","UNESCO_UIS Database_Sep2007","Number","512762",""
"Hungary","Male","2000","UNESCO_UIS Database_Sep2007","Number","509838",""
"Hungary","Male","1999","UNESCO_UIS Database_Sep2007","Number","510516",""
"Iceland","Female","2005","UNESCO_UIS Database_Sep2007","Number","16285","1"
"Iceland","Female","2004","UNESCO_UIS Database_Sep2007","Number","16201",""
"Iceland","Female","2003","UNESCO_UIS Database_Sep2007","Number","17449",""
"Iceland","Female","2002","UNESCO_UIS Database_Sep2007","Number","16843",""
"Iceland","Female","2001","UNESCO_UIS Database_Sep2007","Number","16221",""
"Iceland","Female","2000","UNESCO_UIS Database_Sep2007","Number","16285",""
"Iceland","Female","1999","UNESCO_UIS Database_Sep2007","Number","16366",""
"Iceland","Male","2005","UNESCO_UIS Database_Sep2007","Number","16603",""
"Iceland","Male","2004","UNESCO_UIS Database_Sep2007","Number","16499",""
"Iceland","Male","2003","UNESCO_UIS Database_Sep2007","Number","17138",""
"Iceland","Male","2002","UNESCO_UIS Database_Sep2007","Number","16643",""
